iter	RMSE
225	0.03025390527
226	0.03023184972
227	0.03021497754
228	0.03019734071
229	0.03017783804
230	0.03015664549
231	0.03014063767
232	0.03012611317
233	0.03010718639
234	0.03008209984
235	0.03006521677
236	0.03004825852
237	0.03003307251
238	0.03001543548
239	0.02999814064
240	0.0299812865
241	0.02996480177
242	0.02995490287
243	0.02993684258
244	0.02992099889
245	0.0299085909
246	0.02988563287
247	0.0298729141
248	0.02985231761
249	0.02984051245
250	0.02981698497
251	0.02979511938
252	0.02977755142
253	0.02976058141
254	0.02974574624
255	0.02972574622
256	0.02970813855
257	0.02969700363
258	0.02968201791
259	0.02966364335
260	0.02964525854
261	0.0296310436
262	0.02961524361
263	0.02960234066
264	0.02959156458
265	0.02958203914
266	0.02956626367
267	0.02955236799
268	0.02953624953
269	0.02951922233
270	0.02951030744
271	0.02949685196
272	0.0294857633
273	0.02947847067
274	0.02946190631
275	0.0294415569
276	0.02942742835
277	0.02941021995
278	0.02939845281
279	0.02937772437
280	0.02936524789
281	0.02935197427
282	0.02934185066
283	0.02932916935
284	0.02931363766
285	0.02930334058
286	0.02929011187
287	0.02927473796
288	0.02926686935
289	0.02925290562
290	0.02923898721
291	0.02922720648
292	0.02921957782
293	0.02920785547
294	0.02919598444
295	0.02918172898
296	0.02916649481
297	0.02915850069
298	0.02914664456
299	0.02913175204
300	0.02912353513
301	0.02911410412
302	0.02910082715
303	0.0290875931
304	0.02907527485
305	0.02906538931
306	0.0290545809
307	0.02904515413
308	0.02903565437
309	0.02902721581
310	0.02901832727
311	0.02900784978
312	0.02899689949
313	0.02897968383
314	0.02897048826
315	0.02895274525
316	0.02894652239
317	0.02893138321
318	0.02892364749
319	0.02891154068
320	0.02890249722
321	0.02889629837
322	0.02888944839
323	0.02887741289
324	0.02886483768
325	0.02885620914
326	0.02884877775
327	0.02883959759
328	0.02882977708
329	0.02881772431
330	0.0288068745
331	0.02879401045
332	0.02878534157
333	0.02876285657
334	0.02875202828
335	0.02874510204
336	0.02873296746
337	0.02872291321
338	0.02871591446
339	0.02870482331
340	0.02869619751
341	0.02868855288
342	0.0286789118
343	0.02866898086
344	0.02865893476
345	0.02865234723
346	0.02864209293
347	0.02862782237
348	0.0286189242
349	0.02861135253
350	0.02860259482
351	0.02859103991
352	0.02857813923
353	0.02856859234
354	0.02855951054
355	0.02855235504
356	0.02854012156
357	0.02852792563
358	0.02851869297
359	0.02850998426
360	0.02850170142
361	0.02849447206
362	0.02848645433
363	0.02847656288
364	0.02846597064
365	0.02845807162
366	0.02845042458
367	0.02844130228
368	0.02843246395
369	0.02842506393
370	0.02841591398
371	0.0284072736
372	0.02839719573
373	0.02838880441
374	0.02837866632
375	0.0283726978
376	0.0283588509
377	0.0283453553
378	0.0283314258
379	0.02832281851
380	0.02831433306
381	0.02830836055
382	0.02829536063
383	0.02828779116
384	0.02827577934
385	0.02826601369
386	0.02825853445
387	0.02824861707
388	0.0282434425
389	0.02822960924
390	0.02822140229
391	0.02820502129
392	0.02819725389
393	0.02818872278
394	0.02817861633
395	0.02816274141
396	0.02815399302
397	0.0281475937
398	0.02813701095
399	0.02812882593
400	0.02812324237
401	0.02811259717
402	0.02810175688
403	0.02808360521
404	0.02807344647
405	0.02806655223
406	0.02806025208
407	0.02805493056
408	0.02804697075
409	0.02803624455
410	0.02802750546
411	0.0280184499
412	0.02801187645
413	0.02800123696
414	0.02799132634
415	0.02798601746
416	0.02797953695
417	0.02796867336
418	0.02795750809
419	0.02795112403
420	0.02794259727
421	0.02793700272
422	0.02793144335
423	0.02792121916
424	0.02791454858
425	0.02791017203
426	0.02790025572
427	0.02789079939
428	0.02788057844
429	0.02787228089
430	0.02786800663
431	0.02786384436
432	0.02785565969
433	0.0278473816
434	0.02784198993
435	0.02783251023
436	0.02782659831
437	0.02781832828
438	0.02780952135
439	0.0278036189
440	0.02779601674
441	0.02778896202
442	0.02777747554
443	0.0277710221
444	0.02776252261
445	0.02775834146
446	0.02774717002
447	0.02773775229
448	0.02773174608
449	0.02771744599
450	0.02771369657
451	0.02770306719
452	0.02769126368
453	0.02768444089
454	0.0276809109
455	0.02767426602
456	0.02766626395
457	0.02766179186
458	0.02765616228
459	0.02765014031
460	0.02764303274
461	0.0276373361
462	0.02762876696
463	0.02761142469
464	0.02760128558
465	0.02759342784
466	0.02758193067
467	0.0275720981
468	0.02756975506
469	0.02756114329
470	0.02755485918
471	0.02754653411
472	0.02754057551
473	0.02753060668
474	0.02752103621
475	0.02751355275
476	0.02750374213
477	0.02749768136
478	0.02748823466
479	0.02748175458
480	0.02747257804
481	0.02746563941
482	0.027454483
483	0.02744651662
484	0.0274424315
485	0.0274375249
486	0.02743030979
487	0.02742515192
488	0.02741753399
489	0.02741248873
490	0.02740676404
491	0.02740081515
492	0.02739594936
493	0.02738884572
494	0.02738385904
495	0.02737305958
496	0.02736901577
497	0.02735820785
498	0.02735428643
499	0.02735077529
500	0.02734654438
501	0.02734179846
502	0.02733286245
503	0.02732524682
504	0.02731957729
505	0.02731561396
506	0.02731126608
507	0.02730886232
508	0.02730686991
509	0.02730282416
510	0.0272952299
511	0.0272860432
512	0.02727841458
513	0.02726934007
514	0.02726028719
515	0.02725248101
516	0.02724582944
517	0.02723875825
518	0.0272317191
519	0.02722601752
520	0.02721919299
521	0.02721238863
522	0.02720574849
523	0.0271988199
524	0.02719639855
525	0.02719074091
526	0.02718589223
527	0.02717851258
528	0.02717248675
529	0.02716793302
530	0.02716116339
531	0.0271496362
532	0.02714269546
533	0.02713505845
534	0.02712680835
535	0.02711984998
536	0.02711855511
537	0.02711115967
538	0.02710528088
539	0.02710288258
540	0.02709175236
541	0.02707898351
542	0.02707042262
543	0.02706192505
544	0.02705648094
545	0.02705158739
546	0.02704579335
547	0.02704079012
548	0.02703426326
549	0.02702724241
550	0.02702161367
551	0.02701456502
552	0.02701008817
553	0.02700212709
554	0.02699632268
555	0.02699223021
556	0.02698826055
557	0.02697912638
558	0.0269737907
559	0.02696909401
560	0.02696076819
561	0.02695634948
562	0.02694700669
563	0.02693958189
564	0.0269350327
565	0.02692477615
566	0.026917615
567	0.02691088171
568	0.02690227223
569	0.02689187662
570	0.02688695608
571	0.02688490754
572	0.02688001395
573	0.02687137983
574	0.02686803379
575	0.02686063268
576	0.02685355137
577	0.02684443118
578	0.0268334356
579	0.0268284529
580	0.02682098135
581	0.02681825649
582	0.02681105712
583	0.02680324669
584	0.02679703449
585	0.02679181488
586	0.02678498803
587	0.02677830739
588	0.02677240219
589	0.02676500791
590	0.02676102127
591	0.02675359625
592	0.0267501103
593	0.02674206202
594	0.02673616274
595	0.02673199337
596	0.02672425043
597	0.02671899077
598	0.02671405597
599	0.02670739763
600	0.02669964789
601	0.02669162436
602	0.02668808969
603	0.02668435634
604	0.02668008833
605	0.02667218876
606	0.02666778429
607	0.02666385434
608	0.0266578907
609	0.02665303022
610	0.02664534275
611	0.02664130184
612	0.02663662795
613	0.02663047491
614	0.02662552537
615	0.02662014739
616	0.02661485334
617	0.02660653226
618	0.02660239619
619	0.02659699812
620	0.02659235099
621	0.02658680267
622	0.02657552506
623	0.02656821011
624	0.02656319476
625	0.02655789676
626	0.02655514094
627	0.02654837072
628	0.0265426866
629	0.02653578719
630	0.02653234101
631	0.02652791073
632	0.02652168229
633	0.02651654851
634	0.02651090791
635	0.02650073361
636	0.02649626494
637	0.0264896434
638	0.02648453536
639	0.02648054652
640	0.02647462877
641	0.02646898904
642	0.02646449302
643	0.02646039966
644	0.02645592393
645	0.02645003197
646	0.0264446191
647	0.02644107889
648	0.02643668525
649	0.02643282455
650	0.02642745197
651	0.02642017893
652	0.02641568975
653	0.0264108852
654	0.02640607253
655	0.02640023929
656	0.02639601342
657	0.0263903206
658	0.02638206663
659	0.02637352445
660	0.02636747756
661	0.02636496665
662	0.02635793256
663	0.02635398344
664	0.02635058716
665	0.02634830279
666	0.02634132719
667	0.02633509021
668	0.02633276192
669	0.02632554472
670	0.02632215939
671	0.02632000397
672	0.02631514198
673	0.02630719106
674	0.02630253278
675	0.02629843366
676	0.02629306003
677	0.02629077373
678	0.02628682601
679	0.0262825947
680	0.02627885444
681	0.02627531763
682	0.02626889023
683	0.02626494149
684	0.02626350651
685	0.02625783211
686	0.02625109889
687	0.02624778289
688	0.02624311493
689	0.02623824649
690	0.02623440989
691	0.02622978278
692	0.0262259517
693	0.02622371903
694	0.02622044338
695	0.02621679482
696	0.02621185387
697	0.02620744344
698	0.02620187172
699	0.0261969536
700	0.02619323671
701	0.02618840725
702	0.02618280622
703	0.02617949995
704	0.02617647405
705	0.02616957069
706	0.02616526184
707	0.02615956469
708	0.02615407147
709	0.02614891817
710	0.02614405405
711	0.02613742454
712	0.02613541884
713	0.02613036184
714	0.02612694497
715	0.0261203166
716	0.02611641192
717	0.02611345874
718	0.02610829904
719	0.02610556849
720	0.0261014171
721	0.02609688168
722	0.02609011428
723	0.02608674996
724	0.02608190009
725	0.02607604905
726	0.02607154746
727	0.02606495216
728	0.02606182417
729	0.02605926926
730	0.02605494199
731	0.02604931262
732	0.02604595388
733	0.02604217306
734	0.02603883516
735	0.02603287046
736	0.0260290919
737	0.02602399569
738	0.02601759264
739	0.02601359857
740	0.02600856852
741	0.02600403095
742	0.02599699552
743	0.02599423236
744	0.02599084062
745	0.02598574341
746	0.02598078007
747	0.02597776495
748	0.02597418092
749	0.02596990322
750	0.02596145477
751	0.02595969049
752	0.02595570393
753	0.02594736611
754	0.02594344607
755	0.02594139746
756	0.02593698548
757	0.02593325243
758	0.02593153144
759	0.02592770282
760	0.02592102017
761	0.02591648222
762	0.02591468774
763	0.02590891476
764	0.02590631519
765	0.02590225505
766	0.02589933566
767	0.02589342166
768	0.02589073535
769	0.02588701987
770	0.02588466812
771	0.02588045043
772	0.02587739381
773	0.02587174158
774	0.02586868834
775	0.02586558676
776	0.02586330608
777	0.02586011827
778	0.02585379518
779	0.02584926592
780	0.02584522869
781	0.02583981349
782	0.02583521941
783	0.02583201754
784	0.02582759604
785	0.02582304325
786	0.02581991445
787	0.02581288659
788	0.02580994581
789	0.02580792006
790	0.02580506238
791	0.02579741575
792	0.0257957371
793	0.02579410429
794	0.02578991645
795	0.02578639812
796	0.02578236888
797	0.02577812432
798	0.02577536101
799	0.02577229234
800	0.02576843979
801	0.02576466254
802	0.02576032007
803	0.02575572587
804	0.02575270996
805	0.0257484961
806	0.02574501466
807	0.02574210358
808	0.02573729305
809	0.02573275248
810	0.02572847243
811	0.02572293897
812	0.02572137908
813	0.02571906337
814	0.02571818525
815	0.02571515877
816	0.02571191107
817	0.0257096343
818	0.02570761065
819	0.02570603326
820	0.02570330067
821	0.02569973295
822	0.02569442481
823	0.02569178439
824	0.02568885192
825	0.02568628659
826	0.02568055657
827	0.02567442083
828	0.02567025363
829	0.02566531515
830	0.02566174646
831	0.02565816265
832	0.02565579223
833	0.02565137576
834	0.02564659778
835	0.02564333865
836	0.02563841929
837	0.02563515985
838	0.02562973057
839	0.02562551533
840	0.02562249127
841	0.02561909309
842	0.02561672824
843	0.02561356952
844	0.02560943839
845	0.02560634405
846	0.02560239645
847	0.02559777323
848	0.02559285246
849	0.02558750787
850	0.02558497837
851	0.02558080858
852	0.02557796826
853	0.02557377909
854	0.02557238468
855	0.02557006273
856	0.02556590727
857	0.02556121635
858	0.0255592077
859	0.0255561263
860	0.02555387362
861	0.02555057583
862	0.02554617095
863	0.02553966636
864	0.02553474369
865	0.02553134234
866	0.02552928614
867	0.02552522119
868	0.02552113964
869	0.02551721314
870	0.02551491291
871	0.02551114691
872	0.02550736348
873	0.02550348751
874	0.02550113865
875	0.02549982956
876	0.02549495568
877	0.02548971482
878	0.0254877587
879	0.02548427828
880	0.02548133459
881	0.0254797908
882	0.02547635262
883	0.02547197915
884	0.02546699313
885	0.0254636382
886	0.02545984508
887	0.0254585807
888	0.02545438277
889	0.02545080289
890	0.02544643034
891	0.02544253693
892	0.02543858251
893	0.02543791651
894	0.02543209912
895	0.02542928761
896	0.02542467497
897	0.02542004923
898	0.02541500288
899	0.0254124668
900	0.0254102155
901	0.02540713534
902	0.0254036433
903	0.02540112777
904	0.02539899097
905	0.0253961795
906	0.02539243679
907	0.02538648005
908	0.02538331232
909	0.0253806403
910	0.02537864222
911	0.02537515283
912	0.02537105731
913	0.02536725035
914	0.02536417137
915	0.02536133989
916	0.02535704059
917	0.0253548619
918	0.02535160671
919	0.025349387
920	0.02534695082
921	0.02534267546
922	0.02534227363
923	0.02533997781
924	0.02533459158
925	0.02533204343
926	0.02532786254
927	0.02532472451
928	0.0253220459
929	0.02531875559
930	0.0253171112
931	0.02531406335
932	0.02531174342
933	0.02530959794
934	0.02530484027
935	0.0253026228
936	0.02529983543
937	0.0252963621
938	0.02529450996
939	0.02529113385
940	0.0252854947
941	0.02528204843
942	0.02527815255
943	0.02527652925
944	0.02527521444
945	0.02527122965
946	0.02526854095
947	0.02526496272
948	0.02526208794
949	0.02525670388
950	0.02525117001
951	0.02524704577
952	0.02524441272
953	0.02524097176
954	0.02523829581
955	0.02523397443
956	0.0252309853
957	0.02522782837
958	0.02522493136
959	0.02522052765
960	0.02521799521
961	0.02521643149
962	0.02521264634
963	0.02520959034
964	0.02520701239
965	0.02520273195
966	0.02520039534
967	0.02519565281
968	0.02519360269
969	0.02518976842
970	0.02518553125
971	0.02518058465
972	0.0251770891
973	0.02517339116
974	0.02516887386
975	0.02516478667
976	0.02516215719
977	0.02515909818
978	0.02515496478
979	0.0251518449
980	0.02514910427
981	0.0251458854
982	0.02514185926
983	0.02513937678
984	0.02513695345
985	0.02513493481
986	0.02513161829
987	0.02512949239
988	0.02512391434
989	0.02512061445
990	0.02511666593
991	0.02511408164
992	0.02511232491
993	0.02510901137
994	0.02510753871
995	0.02510439863
996	0.02510068828
997	0.02509621033
998	0.02509440021
999	0.02509105963
1000	0.02508939339
1001	0.0250861276
1002	0.02508079641
1003	0.0250780853
1004	0.02507645794
1005	0.0250740904
1006	0.02507062678
1007	0.02506639219
1008	0.02506329653
1009	0.0250595985
1010	0.02505673904
1011	0.02505419027
1012	0.02505230574
1013	0.02504726979
1014	0.02504457319
1015	0.02503922411
1016	0.02503624753
1017	0.02503420287
1018	0.02502927817
1019	0.02502394469
1020	0.02502204957
1021	0.0250201739
1022	0.02501639884
1023	0.02501445328
1024	0.02501350791
1025	0.02501162146
1026	0.02500916563
1027	0.02500553858
1028	0.02500263146
1029	0.02500063744
1030	0.02499648132
1031	0.02499639326
1032	0.02499264431
1033	0.02499022602
1034	0.02498759034
1035	0.02498226145
1036	0.02497729152
1037	0.02497605348
1038	0.02497294697
1039	0.02497024392
1040	0.0249674154
1041	0.02496482772
1042	0.02496234389
1043	0.02496174963
1044	0.0249584409
1045	0.02495628099
1046	0.02495429456
1047	0.02495034181
1048	0.02494642729
1049	0.02494185285
1050	0.0249390304
1051	0.02493710481
1052	0.02493530405
1053	0.02493186819
1054	0.02492745555
1055	0.02492427508
1056	0.02492283683
1057	0.02491930097
1058	0.02491645164
1059	0.02491591703
1060	0.0249139158
1061	0.02491135915
1062	0.02491010735
1063	0.0249069556
1064	0.0249060037
1065	0.02490413851
1066	0.02490313164
1067	0.02490191903
1068	0.02489983334
1069	0.02489639617
1070	0.02489282195
1071	0.0248910249
1072	0.02489002677
1073	0.02488744913
1074	0.02488514786
1075	0.02488266434
1076	0.02488069946
1077	0.02487966584
1078	0.02487712674
1079	0.02487447212
1080	0.02487161427
1081	0.02486937253
1082	0.02486717445
1083	0.02486538341
1084	0.02486206263
1085	0.0248604268
1086	0.0248567222
1087	0.02485454995
1088	0.0248534522
1089	0.02485051381
1090	0.02484882415
1091	0.02484470489
1092	0.0248411936
1093	0.02483750352
1094	0.02483612
1095	0.02483312664
1096	0.02482932364
1097	0.02482536104
1098	0.02482526869
1099	0.02481976946
1100	0.02481699979
1101	0.02481447026
1102	0.02481285286
1103	0.02481116088
1104	0.02480893123
1105	0.02480610481
1106	0.02480495248
1107	0.02480309409
1108	0.02480061823
1109	0.02479878841
1110	0.02479643809
1111	0.02479297738
1112	0.02479288296
1113	0.02479117224
1114	0.02478767073
1115	0.02478503121
1116	0.02478145869
1117	0.02477775265
1118	0.02477631995
1119	0.02477287441
1120	0.02476878052
1121	0.0247670274
1122	0.02476356075
1123	0.02476218648
1124	0.0247608975
1125	0.0247586326
1126	0.02475859777
1127	0.02475674995
1128	0.02475345156
1129	0.02475050731
1130	0.02474862305
1131	0.02474514536
1132	0.02474146965
1133	0.02473966185
1134	0.02473659234
1135	0.02473422502
1136	0.02473252534
1137	0.02472853446
1138	0.02472561914
1139	0.02472389836
1140	0.02472204506
1141	0.02471863809
1142	0.02471683929
1143	0.02471499982
1144	0.02471266903
1145	0.02471089599
1146	0.02470938897
1147	0.02470733242
1148	0.02470443266
1149	0.02470123339
1150	0.02470117741
1151	0.02469881672
1152	0.02469651605
1153	0.0246925592
1154	0.02469096303
1155	0.02468782375
1156	0.02468430057
1157	0.02468170328
1158	0.02467940665
1159	0.02467788839
1160	0.02467567904
1161	0.02467449234
1162	0.02467345746
1163	0.02467010073
1164	0.02466697912
1165	0.02466376734
1166	0.02466126214
1167	0.02465959062
1168	0.02465704338
1169	0.02465667074
1170	0.02465499672
1171	0.02465214962
1172	0.02465141989
1173	0.02465036926
1174	0.02464830029
1175	0.0246454615
1176	0.02464395994
1177	0.02463919023
1178	0.02463669566
1179	0.024633284
1180	0.02463183478
1181	0.02462806064
1182	0.02462530305
1183	0.02462225689
1184	0.02462009299
1185	0.02461880761
1186	0.02461613953
1187	0.02461298127
1188	0.02460972668
1189	0.02460824093
1190	0.02460682675
1191	0.02460368748
1192	0.02460073746
1193	0.02460053863
1194	0.02459818471
1195	0.02459615824
1196	0.02459294467
1197	0.02459003478
1198	0.02458907677
1199	0.02458655805
1200	0.02458144565
1201	0.02457982218
1202	0.02457772121
1203	0.02457411814
1204	0.02457208658
1205	0.02457164862
1206	0.02456816411
1207	0.02456652868
1208	0.02456366071
1209	0.0245636286
1210	0.02455962941
1211	0.0245562971
1212	0.02455431729
1213	0.02455415719
1214	0.02455281779
1215	0.02455020859
1216	0.02454856172
1217	0.02454817795
1218	0.02454651257
1219	0.02454586179
1220	0.02454423443
1221	0.02454223038
1222	0.02454217859
1223	0.02453913737
1224	0.02453424263
1225	0.02453297383
1226	0.02453182953
1227	0.02453075588
1228	0.02452963356
1229	0.02452601432
1230	0.02452260108
1231	0.02452256012
1232	0.02452065283
1233	0.02451885999
1234	0.02451676037
1235	0.02451520022
1236	0.02451251871
1237	0.02450968775
1238	0.0245080152
1239	0.02450549367
1240	0.02450349763
1241	0.02450288578
1242	0.02450071292
1243	0.02449778337
1244	0.02449572185
1245	0.02449405132
1246	0.02449215829
1247	0.02449117049
1248	0.02448931176
1249	0.02448644139
1250	0.02448535122
1251	0.0244836617
1252	0.02448117907
1253	0.02447839942
1254	0.0244770553
1255	0.02447392728
1256	0.02447241361
1257	0.02446858647
1258	0.02446742019
1259	0.02446423884
1260	0.02446313719
1261	0.02445998201
1262	0.02445675419
1263	0.02445543225
1264	0.02445369737
1265	0.02445060563
1266	0.02445047993
1267	0.02444844305
1268	0.0244467372
1269	0.02444623308
1270	0.02444510446
1271	0.0244441232
1272	0.02444139651
1273	0.02443831598
1274	0.02443721485
1275	0.02443493421
1276	0.02443381395
1277	0.02443079459
1278	0.0244285927
1279	0.02442643622
1280	0.02442505284
1281	0.02442371359
1282	0.02442218934
1283	0.02442028012
1284	0.02441807149
1285	0.02441447817
1286	0.02441205314
1287	0.02440942558
1288	0.02440476472
1289	0.02440253276
1290	0.0244007784
1291	0.02439863285
1292	0.02439542234
1293	0.02439374846
1294	0.0243930451
1295	0.02439294036
1296	0.02439142051
1297	0.02438916198
1298	0.0243875231
1299	0.02438440231
1300	0.02438202975
1301	0.02438111243
1302	0.02437872385
1303	0.02437621667
1304	0.02437473966
1305	0.02437091676
1306	0.02437013451
1307	0.02436864612
1308	0.02436591624
1309	0.02436420152
1310	0.02436411531
1311	0.02436410059
1312	0.02436261236
1313	0.02436044267
1314	0.02435924439
1315	0.0243579966
1316	0.02435578599
1317	0.02435310731
1318	0.02435138219
1319	0.02434877595
1320	0.02434671294
1321	0.02434608529
1322	0.02434269735
1323	0.02434002699
1324	0.02433989187
1325	0.02433875188
1326	0.02433606284
1327	0.02433419441
1328	0.02433073192
1329	0.02432871113
1330	0.0243264239
1331	0.02432270535
1332	0.0243190087
1333	0.02431757134
1334	0.02431580611
1335	0.02431495486
1336	0.02431457876
1337	0.02431312231
1338	0.02431041419
1339	0.02430881391
1340	0.02430719299
1341	0.02430586414
1342	0.02430414485
1343	0.02430291027
1344	0.02429934
1345	0.0242974703
1346	0.02429629667
1347	0.0242938022
1348	0.0242926569
1349	0.02429180208
1350	0.02429024386
1351	0.02428589129
1352	0.02428584442
1353	0.02428441867
1354	0.02428364869
1355	0.02428250601
1356	0.02428038167
1357	0.0242771825
1358	0.02427566053
1359	0.02427389202
1360	0.02427254983
1361	0.02427045134
1362	0.02426894817
1363	0.02426756227
1364	0.02426591702
1365	0.02426387541
1366	0.02426215124
1367	0.02426096577
1368	0.02426013176
1369	0.02425866491
1370	0.02425687554
1371	0.0242558417
1372	0.02425159912
1373	0.02424987059
1374	0.02424848606
1375	0.02424597609
1376	0.02424594028
1377	0.02424589539
1378	0.02424568241
1379	0.02424325439
1380	0.02424097775
1381	0.02424026685
1382	0.02423979285
1383	0.02423646469
1384	0.02423639772
1385	0.02423635913
1386	0.02423227224
1387	0.02422945658
1388	0.02422872481
1389	0.02422818805
1390	0.02422540795
1391	0.02422278537
1392	0.02422180468
1393	0.02422054518
1394	0.02421930191
1395	0.02421671335
1396	0.0242157275
1397	0.02421365791
1398	0.02421313251
1399	0.0242109614
1400	0.02421087671
1401	0.02420875743
1402	0.02420612483
1403	0.02420549466
1404	0.02420386759
1405	0.02420149441
1406	0.02419902095
1407	0.02419747007
1408	0.02419613217
1409	0.02419472942
1410	0.02419223612
1411	0.02418963719
1412	0.02418755237
1413	0.0241856705
1414	0.02418491615
1415	0.02418336107
1416	0.02418046623
1417	0.02417972917
1418	0.02417858668
1419	0.0241750854
1420	0.02417217522
1421	0.02417022792
1422	0.02416783098
1423	0.02416746071
1424	0.02416590806
1425	0.02416326994
1426	0.02416175319
1427	0.02416025759
1428	0.02415806994
1429	0.02415590866
1430	0.02415354329
1431	0.02415231925
1432	0.02415006335
1433	0.02414859936
1434	0.02414705533
1435	0.0241437155
1436	0.0241420294
1437	0.02414139934
1438	0.02413818439
1439	0.02413723115
1440	0.02413612301
1441	0.02413394673
1442	0.0241310783
1443	0.02412894784
1444	0.02412693972
1445	0.02412613566
1446	0.02412488314
1447	0.02412264032
1448	0.02412190682
1449	0.02412009441
1450	0.02411749307
1451	0.02411589875
1452	0.02411360665
1453	0.02411229006
1454	0.02411047571
1455	0.02410629653
1456	0.02410500184
1457	0.02410365692
1458	0.02410108265
1459	0.0241007849
1460	0.02410007446
1461	0.02409872753
1462	0.02409833774
1463	0.0240959095
1464	0.02409323436
1465	0.02409226163
1466	0.02409106157
1467	0.0240893538
1468	0.02408700953
1469	0.02408693829
1470	0.02408454244
1471	0.02408279519
1472	0.02408140705
1473	0.02408136194
1474	0.02408020678
1475	0.02407730931
1476	0.0240753925
1477	0.02407338746
1478	0.02407221189
1479	0.0240706903
1480	0.02407014839
1481	0.02406777967
1482	0.02406610789
1483	0.02406334592
1484	0.02406069421
1485	0.02405893332
1486	0.02405509212
1487	0.02405393825
1488	0.0240520617
1489	0.02404946377
1490	0.02404780156
1491	0.02404599697
1492	0.02404460335
1493	0.02404408855
1494	0.02404339259
1495	0.02404217584
1496	0.02404080942
1497	0.02403877878
1498	0.02403784851
